Employee_ID,Department,Gender,Age,Job_Title,Hire_Date,Years_At_Company,Education_Level,Performance_Score,Monthly_Salary,Work_Hours_Per_Week,Projects_Handled,Overtime_Hours,Sick_Days,Remote_Work_Frequency,Team_Size,Training_Hours,Promotions,Employee_Satisfaction_Score,Resigned
49987,Sales,Male,51,Developer,2015-03-04 08:03:05.556036,8,Bachelor,4,69234,35,24,28,2,3,10,23,1,2.53,False
49988,Sales,Female,42,Specialist,2022-03-27 08:03:05.556036,10,Master,4,79423,53,15,24,12,1,20,50,2,3.84,False
49989,HR,Male,51,Technician,2018-05-19 08:03:05.556036,6,Bachelor,5,37870,46,5,33,14,3,11,23,4,3.21,False
49990,Legal,Male,27,Specialist,2015-02-18 08:03:05.556036,10,High School,3,64076,49,5,15,5,1,8,41,0,2.63,False
49991,Customer Support,Female,38,Analyst,2024-04-11 08:03:05.556036,10,Master,3,69287,57,16,36,8,5,16,41,3,3.25,False
49992,Legal,Female,49,Analyst,2016-01-17 08:03:05.556036,8,High School,5,64595,39,19,38,5,2,18,34,3,1.73,True
49993,HR,Male,49,Technician,2015-03-09 08:03:05.556036,14,Master,5,36852,36,24,31,6,3,10,20,2,2.47,False
49994,Engineering,Female,24,Specialist,2016-02-24 08:03:05.556036,6,PhD,2,52387,37,9,11,12,0,20,91,0,3.83,False
49995,Engineering,Other,31,Engineer,2021-09-09 08:03:05.556036,2,Bachelor,5,60499,45,10,19,1,0,29,70,2,1.28,False
49996,IT,Male,26,Manager,2015-10-17 08:03:05.556036,12,High School,2,60021,35,23,7,9,1,13,63,2,3.88,False
49997,Legal,Male,24,Consultant,2016-10-20 08:03:05.556036,13,Bachelor,2,50469,39,20,13,4,2,10,14,1,4.92,False
49998,Finance,Other,30,Developer,2019-11-04 08:03:05.556036,16,Bachelor,2,66792,42,23,30,12,1,11,53,1,4.3,False
49999,HR,Female,51,Specialist,2024-01-01 08:03:05.556036,19,PhD,5,89957,47,14,33,8,4,29,12,3,4.75,False
50000,Operations,Male,36,Developer,2021-06-10 08:03:05.556036,8,High School,2,39707,33,17,0,9,0,9,44,0,1.73,False
50001,Legal,Female,44,Analyst,2021-10-31 08:03:05.556036,1,Master,3,33182,25,13,5,5,2,22,65,2,4.15,False
50002,Customer Support,Male,18,Manager,2021-02-08 08:03:05.556036,9,Bachelor,1,48874,38,12,6,12,1,11,21,1,3.92,True
50003,Legal,Male,24,Consultant,2018-10-28 08:03:05.556036,10,Bachelor,3,52080,40,21,9,7,1,4,71,0,3.77,False
50004,IT,Male,59,Consultant,2023-01-12 08:03:05.556036,12,Bachelor,1,101913,56,8,38,5,3,7,79,3,1.42,False
50005,IT,Male,28,Engineer,2021-08-14 08:03:05.556036,12,Bachelor,5,61154,51,21,15,11,3,29,35,3,2.34,False
50006,Finance,Female,38,Specialist,2022-08-22 08:03:05.556036,7,High School,1,41583,26,11,2,2,1,3,67,0,1.32,False
50007,Sales,Male,24,Developer,2018-06-12 08:03:05.556036,6,Bachelor,1,41148,41,16,5,0,0,3,15,1,1.4,False
50008,Legal,Male,36,Analyst,2019-12-21 08:03:05.556036,11,High School,1,20695,22,13,6,3,2,5,70,0,1.52,False
50009,HR,Male,35,Engineer,2022-06-28 08:03:05.556036,4,High School,2,53237,29,19,12,8,2,6,54,2,2.14,False
50010,IT,Female,58,Manager,2018-10-11 08:03:05.556036,8,Bachelor,5,112047,49,8,31,6,4,23,89,4,2.9,False
50011,IT,Male,33,Consultant,2018-02-06 08:03:05.556036,2,Master,2,52582,41,20,8,13,2,25,77,1,2.69,False
50012,HR,Other,32,Consultant,2022-08-20 08:03:05.556036,7,High School,4,83857,51,5,25,7,4,14,39,4,3.12,False
50013,HR,Female,28,Technician,2020-06-23 08:03:05.556036,6,High School,3,12599,47,15,4,0,1,9,27,1,1.67,False
50014,Operations,Female,44,Manager,2020-08-05 08:03:05.556036,8,Bachelor,4,95655,44,9,26,7,3,22,46,2,4.77,False
50015,Sales,Female,52,Specialist,2016-09-16 08:03:05.556036,8,High School,5,89110,48,19,39,7,5,26,22,2,2.14,False
50016,Legal,Female,25,Analyst,2024-08-10 08:03:05.556036,7,High School,2,34387,41,12,6,6,0,5,96,0,1.54,False
50017,Marketing,Male,20,Developer,2020-09-14 08:03:05.556036,10,High School,1,39592,44,5,5,1,0,13,26,0,3.43,False
50018,Finance,Male,33,Analyst,2022-12-22 08:03:05.556036,5,Bachelor,4,57948,50,18,29,0,2,28,58,4,2.95,False
50019,Marketing,Female,31,Technician,2023-01-05 08:03:05.556036,13,Bachelor,1,20220,37,21,7,10,0,5,41,0,3.49,True
50020,HR,Male,44,Developer,2020-09-28 08:03:05.556036,7,Master,2,47254,37,5,5,10,3,14,83,0,2.52,False
50021,Sales,Female,31,Technician,2020-02-15 08:03:05.556036,9,High School,4,30962,48,24,24,3,4,18,74,1,2.1,False
50022,HR,Female,24,Specialist,2022-06-27 08:03:05.556036,2,High School,2,52218,36,19,10,1,3,22,21,2,4.59,False
50023,Marketing,Male,35,Technician,2022-08-30 08:03:05.556036,10,Bachelor,1,14817,28,14,5,14,1,4,66,0,2.79,False
50024,Legal,Female,34,Manager,2020-09-20 08:03:05.556036,3,High School,1,48680,24,20,6,4,1,25,35,1,1.78,False
50025,Marketing,Male,35,Manager,2020-01-19 08:03:05.556036,19,Bachelor,5,108599,46,24,30,13,3,10,73,3,4.3,False
50026,Operations,Male,42,Technician,2023-09-22 08:03:05.556036,9,Bachelor,4,28488,40,7,29,10,4,29,42,2,2.87,False
50027,Finance,Female,39,Developer,2017-08-21 08:03:05.556036,18,High School,5,79407,59,18,39,13,3,4,34,2,2.04,False
50028,Legal,Female,38,Engineer,2015-06-14 08:03:05.556036,12,PhD,2,52675,35,22,7,4,3,7,96,2,1.31,False
50029,IT,Female,21,Analyst,2017-12-09 08:03:05.556036,9,High School,1,18589,41,11,7,13,0,23,69,0,1.12,False
50030,IT,Male,37,Developer,2020-11-14 08:03:05.556036,10,Bachelor,3,62817,44,15,17,13,1,28,12,1,4.6,False
50031,Marketing,Female,44,Specialist,2015-12-06 08:03:05.556036,5,Master,3,70720,31,17,12,13,4,27,62,1,2.26,False
50032,Marketing,Male,43,Engineer,2020-05-10 08:03:05.556036,15,Bachelor,5,83704,58,11,37,8,3,3,13,4,3.28,False
50033,Legal,Male,36,Technician,2018-04-08 08:03:05.556036,16,High School,4,27402,49,17,22,5,3,20,78,4,2.15,False
50034,Engineering,Female,49,Developer,2018-05-17 08:03:05.556036,16,Bachelor,5,77730,48,6,38,12,4,3,85,3,2.37,False
50035,Marketing,Male,32,Consultant,2020-09-28 08:03:05.556036,0,Bachelor,1,35731,42,14,7,2,2,19,23,1,3.5,False
50036,Sales,Female,36,Engineer,2015-08-13 08:03:05.556036,17,Bachelor,5,79629,36,7,36,9,3,13,36,5,4.12,True
50037,Legal,Male,36,Technician,2023-06-26 08:03:05.556036,12,Bachelor,4,29542,34,5,29,6,3,10,92,3,1.73,False
50038,Engineering,Female,37,Manager,2020-04-18 08:03:05.556036,7,Bachelor,3,76597,45,18,13,7,2,28,97,0,2.16,False
50039,IT,Female,40,Specialist,2015-03-12 08:03:05.556036,12,Bachelor,2,52083,40,18,7,8,2,20,70,1,2.33,False
50040,Customer Support,Female,45,Specialist,2016-08-10 08:03:05.556036,10,Bachelor,4,78729,55,16,31,2,1,14,28,1,4.38,False
50041,IT,Male,32,Consultant,2016-02-18 08:03:05.556036,10,Bachelor,3,66720,29,18,17,1,0,16,80,3,3.13,True
50042,Marketing,Female,47,Manager,2019-01-03 08:03:05.556036,8,PhD,5,109262,36,13,37,14,2,12,30,4,2.98,False
50043,Customer Support,Male,39,Manager,2014-10-22 08:03:05.556036,7,Bachelor,3,80843,51,11,14,3,2,5,42,1,1.9,True
50044,Engineering,Male,22,Manager,2021-12-18 08:03:05.556036,13,Bachelor,2,59817,43,13,11,7,1,18,78,0,3.84,False
50045,Operations,Female,37,Engineer,2017-08-05 08:03:05.556036,5,Bachelor,5,77277,48,21,33,12,5,9,11,4,4.41,False
50046,Sales,Female,39,Manager,2015-12-16 08:03:05.556036,16,Bachelor,5,112204,57,23,33,10,3,27,94,5,1.08,False
50047,IT,Male,34,Consultant,2016-12-03 08:03:05.556036,0,High School,1,31860,47,13,2,2,2,19,21,1,1.65,False
50048,Finance,Male,43,Technician,2019-07-07 08:03:05.556036,6,High School,5,34065,40,10,31,9,4,17,55,3,4.87,False
50049,Legal,Male,31,Analyst,2017-08-01 08:03:05.556036,4,Bachelor,3,42441,40,13,18,0,4,29,34,2,2.46,False
50050,Customer Support,Male,33,Analyst,2022-05-07 08:03:05.556036,1,Master,5,19224,27,18,7,6,1,20,53,1,3.89,False
50051,Marketing,Female,26,Consultant,2024-07-11 08:03:05.556036,13,Bachelor,2,50056,26,8,13,8,1,19,49,1,4.27,True
50052,Sales,Male,40,Developer,2018-03-07 08:03:05.556036,8,Bachelor,2,52782,29,20,8,1,0,11,52,0,2.26,False
50053,Finance,Other,22,Specialist,2021-12-23 08:03:05.556036,2,Bachelor,1,42554,28,24,4,5,0,18,59,1,3.9,False
50054,Legal,Female,23,Analyst,2016-03-18 08:03:05.556036,2,Master,2,29528,30,24,6,9,3,24,39,0,3.28,False
50055,Marketing,Female,36,Analyst,2016-05-27 08:03:05.556036,10,Bachelor,3,43861,43,18,12,0,3,27,99,2,3.17,False
50056,Engineering,Male,31,Specialist,2015-07-01 08:03:05.556036,8,Bachelor,3,61899,44,22,14,11,1,28,24,3,2.07,False
50057,Sales,Male,43,Engineer,2016-06-08 08:03:05.556036,17,Bachelor,4,70187,34,20,29,11,1,17,86,3,1.2,False
50058,Legal,Female,34,Developer,2017-05-07 08:03:05.556036,4,Bachelor,4,70008,32,21,27,13,3,14,55,4,1.14,False
50059,Legal,Male,22,Developer,2016-02-14 08:03:05.556036,6,PhD,2,46706,40,21,9,11,2,19,25,2,4.33,False
50060,Legal,Female,41,Consultant,2015-11-11 08:03:05.556036,2,Master,1,71967,29,20,14,7,1,23,25,1,2.05,False
50061,Finance,Male,28,Engineer,2015-06-17 08:03:05.556036,1,Bachelor,1,38729,34,11,2,1,0,9,74,0,4.58,False
50062,HR,Male,31,Technician,2016-03-15 08:03:05.556036,0,Bachelor,2,12430,45,23,5,13,1,17,34,0,4.11,False
50063,HR,Male,44,Manager,2024-03-06 08:03:05.556036,6,Master,3,77140,39,10,12,6,0,20,22,1,2.29,False
50064,Marketing,Female,39,Technician,2018-07-11 08:03:05.556036,15,Bachelor,4,32878,38,7,26,11,1,11,97,1,3.65,False
50065,HR,Male,25,Engineer,2023-09-21 08:03:05.556036,8,Master,1,37802,33,19,3,4,2,14,77,0,3.67,False
50066,Customer Support,Female,38,Consultant,2016-01-31 08:03:05.556036,2,Bachelor,3,69965,28,6,15,7,1,7,75,1,3.61,True
50067,Marketing,Female,25,Analyst,2021-12-18 08:03:05.556036,5,High School,3,45284,41,7,19,1,4,8,70,0,4.5,True
50068,IT,Female,37,Analyst,2018-07-18 08:03:05.556036,8,High School,3,42189,46,24,18,7,3,17,93,3,3.22,False
50069,IT,Female,45,Consultant,2021-06-17 08:03:05.556036,7,Bachelor,5,98386,42,22,37,2,4,19,35,3,1.4,False
50070,Finance,Male,20,Consultant,2015-09-22 08:03:05.556036,1,High School,2,50642,36,20,11,0,3,5,33,1,4.4,False
50071,IT,Female,36,Manager,2015-08-16 08:03:05.556036,3,Master,3,43026,47,7,4,3,2,16,98,0,4.24,False
50072,HR,Female,43,Analyst,2016-05-18 08:03:05.556036,2,High School,5,28948,27,6,13,2,3,28,80,0,2.37,False
50073,Marketing,Other,30,Technician,2017-03-27 08:03:05.556036,7,Bachelor,1,13943,33,8,4,12,1,9,70,0,3.21,False
50074,Sales,Male,43,Consultant,2024-04-28 08:03:05.556036,11,Bachelor,3,70690,48,9,18,4,2,3,57,0,2.22,False
50075,IT,Male,39,Technician,2016-03-29 08:03:05.556036,7,Bachelor,2,20440,25,23,4,1,0,21,21,1,3.57,True
50076,Operations,Male,41,Specialist,2017-01-31 08:03:05.556036,15,High School,5,91362,57,22,31,5,4,18,75,3,3.95,False
50077,IT,Female,38,Developer,2022-10-07 08:03:05.556036,5,Bachelor,1,39561,38,24,7,7,2,28,93,0,4.84,False
50078,HR,Female,29,Manager,2015-08-01 08:03:05.556036,5,High School,1,45551,22,18,5,8,2,21,73,0,1.23,False
50079,Customer Support,Female,47,Specialist,2020-04-07 08:03:05.556036,7,Master,4,75739,35,7,30,8,2,6,57,2,2.7,False
50080,Legal,Male,40,Manager,2017-06-14 08:03:05.556036,11,Bachelor,1,79929,28,9,16,5,0,14,29,2,1.74,False
50081,Customer Support,Female,44,Engineer,2022-06-27 08:03:05.556036,18,High School,5,82042,55,5,38,3,3,10,91,3,3.76,False
50082,Engineering,Male,32,Technician,2017-01-05 08:03:05.556036,0,Bachelor,1,12456,31,24,5,10,2,9,68,1,2.72,False
50083,Engineering,Other,35,Manager,2024-08-27 08:03:05.556036,1,Bachelor,2,62586,40,13,12,12,1,17,69,1,3.33,False
50084,Sales,Female,30,Engineer,2019-08-27 08:03:05.556036,3,High School,2,48870,41,6,7,14,1,27,60,2,4.38,False
50085,Customer Support,Male,33,Analyst,2024-06-23 08:03:05.556036,4,Bachelor,3,43254,43,19,15,1,0,23,84,0,1.45,True
50086,Operations,Male,42,Manager,2019-11-02 08:03:05.556036,2,Master,1,80891,46,16,21,5,1,26,66,0,3.67,False
50087,Engineering,Other,36,Developer,2023-04-17 08:03:05.556036,8,Bachelor,3,48259,28,11,8,12,2,8,64,0,3.22,False
50088,Sales,Male,26,Developer,2015-09-08 08:03:05.556036,7,Master,1,42703,44,5,5,1,2,19,82,0,3.41,True
50089,IT,Female,37,Specialist,2015-02-04 08:03:05.556036,19,Bachelor,2,86553,35,9,33,14,2,23,23,2,1.92,False
50090,Customer Support,Male,56,Analyst,2019-04-14 08:03:05.556036,9,Bachelor,3,70230,43,24,30,10,3,9,26,3,4.9,False
50091,IT,Other,44,Engineer,2016-08-04 08:03:05.556036,2,PhD,2,46926,45,15,13,2,2,3,25,2,2.31,False
50092,HR,Female,31,Consultant,2015-02-09 08:03:05.556036,3,High School,2,49057,41,9,6,12,1,13,53,2,1.98,False
50093,Sales,Male,42,Technician,2018-04-03 08:03:05.556036,16,High School,5,32107,51,8,33,6,4,13,51,4,1.98,False
50094,Marketing,Male,34,Developer,2015-09-24 08:03:05.556036,13,Master,3,60073,31,18,17,10,0,7,93,0,3.77,False
50095,HR,Female,30,Technician,2022-04-17 08:03:05.556036,15,Bachelor,3,26162,35,23,13,5,0,20,37,3,1.0,False
50096,IT,Female,40,Consultant,2019-10-01 08:03:05.556036,10,High School,3,66457,32,19,12,7,0,21,53,2,3.1,False
50097,Finance,Male,37,Technician,2015-03-08 08:03:05.556036,4,Bachelor,1,13507,46,10,1,6,2,7,35,1,3.23,False
50098,Sales,Female,39,Technician,2017-03-29 08:03:05.556036,7,PhD,2,17746,28,15,12,2,1,25,35,0,3.79,False
50099,Marketing,Male,38,Technician,2015-10-14 08:03:05.556036,6,High School,3,39235,35,24,32,0,3,20,87,3,2.01,False
50100,Finance,Male,57,Manager,2015-12-28 08:03:05.556036,16,Bachelor,1,109782,36,7,35,8,3,25,20,2,3.81,False
50101,Marketing,Male,43,Technician,2022-07-09 08:03:05.556036,5,Bachelor,5,32330,39,18,36,8,4,23,18,4,3.81,False
50102,Finance,Male,50,Consultant,2015-10-30 08:03:05.556036,14,PhD,5,100008,40,24,37,2,2,17,77,5,2.2,False
50103,Customer Support,Female,26,Developer,2015-02-09 08:03:05.556036,8,Master,2,54137,28,21,9,13,1,8,65,0,1.09,False
50104,Customer Support,Male,32,Analyst,2014-11-30 08:03:05.556036,5,High School,1,18216,31,23,6,13,1,17,70,1,2.9,False
50105,Sales,Female,35,Engineer,2022-03-22 08:03:05.556036,10,Bachelor,2,48976,49,18,4,11,2,11,74,0,2.06,True
50106,HR,Male,29,Manager,2017-02-04 08:03:05.556036,3,PhD,3,76107,30,14,18,14,1,18,74,0,1.74,False
50107,Operations,Male,30,Developer,2021-08-09 08:03:05.556036,4,Bachelor,3,57130,35,17,15,8,1,25,87,3,2.04,False
50108,IT,Male,36,Analyst,2016-09-28 08:03:05.556036,15,Bachelor,3,45311,32,9,18,1,2,16,79,1,4.73,False
50109,Legal,Female,44,Engineer,2016-08-01 08:03:05.556036,12,Bachelor,4,70314,41,11,27,1,2,9,71,3,3.22,True
50110,Engineering,Female,21,Specialist,2021-03-22 08:03:05.556036,11,Bachelor,2,50760,26,11,12,11,0,8,61,0,3.96,False
50111,Finance,Female,48,Consultant,2019-04-05 08:03:05.556036,12,Bachelor,5,103191,57,9,31,14,2,11,31,3,3.69,True
50112,HR,Male,43,Developer,2024-02-03 08:03:05.556036,9,Bachelor,2,71845,47,8,22,10,2,24,60,2,2.79,False
50113,HR,Male,32,Developer,2021-09-23 08:03:05.556036,6,High School,2,49028,46,22,8,4,0,8,81,0,2.43,False
50114,Sales,Female,28,Analyst,2015-11-07 08:03:05.556036,10,Bachelor,3,21250,27,15,1,1,0,24,60,0,3.18,False
50115,Engineering,Male,49,Manager,2015-01-06 08:03:05.556036,7,Bachelor,3,110979,55,11,35,1,4,8,77,2,2.06,False
50116,Engineering,Male,47,Engineer,2017-01-10 08:03:05.556036,3,High School,3,61274,31,21,17,0,4,3,16,3,3.69,False
50117,Operations,Male,27,Manager,2024-04-01 08:03:05.556036,11,High School,5,62788,33,20,6,4,3,13,70,1,1.94,False
50118,Sales,Male,34,Analyst,2019-03-01 08:03:05.556036,9,High School,1,21146,33,10,6,1,1,14,57,0,1.76,False
50119,Marketing,Male,49,Technician,2017-06-26 08:03:05.556036,8,Bachelor,4,31038,32,24,27,5,3,13,95,3,3.47,False
50120,Finance,Male,40,Analyst,2017-12-11 08:03:05.556036,16,Master,4,61641,33,12,22,12,4,3,47,1,2.91,False
50121,Finance,Female,23,Manager,2014-09-23 08:03:05.556036,1,Bachelor,1,44349,23,24,5,12,0,10,36,0,3.68,False
50122,Operations,Male,47,Specialist,2014-11-29 08:03:05.556036,16,High School,5,77201,49,13,27,14,4,11,35,3,2.07,False
50123,Finance,Female,31,Specialist,2020-04-01 08:03:05.556036,2,High School,3,64713,40,22,20,12,1,26,91,3,2.77,False
50124,IT,Female,40,Technician,2015-03-22 08:03:05.556036,8,Bachelor,2,28206,32,12,24,3,3,10,46,2,2.33,False
50125,HR,Female,33,Specialist,2023-06-25 08:03:05.556036,6,High School,4,77794,53,7,27,7,4,8,89,3,4.73,True
50126,Engineering,Male,26,Analyst,2020-10-14 08:03:05.556036,15,Bachelor,3,44975,44,14,21,3,2,10,63,3,4.79,False
50127,Customer Support,Female,34,Technician,2023-03-15 08:03:05.556036,9,Bachelor,2,21602,36,15,7,1,2,28,48,0,1.96,False
50128,Marketing,Female,48,Engineer,2020-08-02 08:03:05.556036,15,High School,3,58625,47,17,17,9,2,20,53,2,1.07,False
50129,Engineering,Male,27,Specialist,2014-09-28 08:03:05.556036,2,High School,2,49609,43,10,8,11,2,4,14,2,1.92,False
50130,HR,Female,32,Consultant,2015-10-26 08:03:05.556036,4,Bachelor,4,85986,45,24,27,1,2,7,23,3,4.67,False
50131,Legal,Male,32,Analyst,2019-05-22 08:03:05.556036,13,Bachelor,2,32469,35,18,4,10,1,6,32,2,2.67,False
50132,Operations,Female,50,Developer,2022-11-23 08:03:05.556036,12,High School,2,78769,59,7,35,11,5,11,60,3,4.67,False
50133,Customer Support,Male,55,Manager,2022-01-23 08:03:05.556036,18,High School,5,113550,47,13,39,9,2,7,21,2,4.19,False
50134,IT,Female,37,Specialist,2020-08-18 08:03:05.556036,4,PhD,3,67779,28,5,14,8,1,5,76,2,2.52,False
50135,Finance,Other,39,Developer,2022-04-12 08:03:05.556036,0,Bachelor,1,42154,38,8,5,8,0,11,43,0,3.81,False
50136,Finance,Male,37,Consultant,2023-08-03 08:03:05.556036,9,High School,2,49290,36,10,13,13,1,15,13,1,2.43,True
50137,Sales,Female,48,Consultant,2020-01-15 08:03:05.556036,6,Bachelor,3,65193,49,15,18,9,0,13,63,3,3.1,False
50138,Customer Support,Other,31,Analyst,2017-03-04 08:03:05.556036,0,High School,1,22156,24,5,5,10,0,19,51,0,1.97,False
50139,Finance,Female,40,Technician,2016-08-16 08:03:05.556036,5,Bachelor,5,36791,59,14,34,7,2,18,20,2,4.12,False
50140,Legal,Male,30,Manager,2016-11-11 08:03:05.556036,14,Bachelor,4,95452,41,20,22,7,4,3,65,1,4.98,False
50141,Engineering,Male,32,Manager,2018-11-20 08:03:05.556036,11,Bachelor,2,60728,27,8,6,7,1,24,69,1,2.58,False
50142,Legal,Female,30,Technician,2015-02-07 08:03:05.556036,12,Bachelor,3,27381,47,23,20,1,2,25,99,3,4.16,False
50143,Legal,Male,46,Specialist,2021-02-27 08:03:05.556036,9,Bachelor,4,79347,34,15,30,14,4,21,51,2,4.63,False
50144,Sales,Female,47,Developer,2023-04-24 08:03:05.556036,5,Master,3,62572,43,5,21,5,4,28,71,2,3.95,False
50145,Operations,Male,35,Consultant,2024-04-01 08:03:05.556036,19,Bachelor,5,99468,57,21,39,11,5,28,95,4,1.61,False
50146,Finance,Female,49,Engineer,2015-11-23 08:03:05.556036,7,Bachelor,3,70470,54,13,29,2,3,15,77,2,3.48,False
50147,Customer Support,Male,38,Analyst,2014-09-07 08:03:05.556036,11,Bachelor,1,44325,29,13,17,0,3,22,47,2,3.68,False
50148,Customer Support,Female,38,Technician,2018-03-01 08:03:05.556036,6,High School,3,27933,33,8,18,8,2,8,33,0,3.72,True
50149,Sales,Female,45,Consultant,2016-08-14 08:03:05.556036,12,High School,4,82775,52,16,23,7,1,25,83,4,2.03,False
50150,Marketing,Female,46,Analyst,2022-11-09 08:03:05.556036,3,Bachelor,4,55268,32,14,23,3,4,19,37,3,3.41,True
50151,IT,Male,54,Engineer,2017-01-31 08:03:05.556036,5,Bachelor,4,70156,31,24,26,13,3,27,67,4,1.66,False
50152,HR,Male,33,Developer,2017-10-07 08:03:05.556036,3,High School,3,50819,49,21,10,9,1,9,67,0,4.22,False
50153,Operations,Female,35,Developer,2021-05-21 08:03:05.556036,8,High School,5,48554,27,17,12,0,2,28,23,0,3.13,False
50154,Operations,Female,46,Consultant,2016-04-26 08:03:05.556036,7,Bachelor,3,64442,31,21,19,7,2,22,16,3,3.59,False
50155,Finance,Male,36,Engineer,2019-07-20 08:03:05.556036,4,Bachelor,4,67219,53,13,31,14,3,11,57,3,2.42,False
50156,HR,Female,39,Developer,2023-10-14 08:03:05.556036,5,High School,3,61396,33,23,15,12,3,29,64,2,4.89,False
50157,IT,Male,35,Technician,2019-05-18 08:03:05.556036,13,High School,4,27485,50,7,16,10,0,18,87,0,2.6,False
50158,HR,Male,43,Engineer,2020-03-26 08:03:05.556036,13,Bachelor,3,50198,37,13,9,8,3,17,17,1,2.87,False
50159,IT,Male,39,Developer,2020-06-20 08:03:05.556036,5,Master,4,40676,41,8,2,1,0,16,54,0,2.05,False
50160,Marketing,Female,49,Manager,2015-02-20 08:03:05.556036,9,Master,4,97064,37,6,23,7,4,5,16,4,2.17,False
50161,Sales,Male,41,Manager,2015-11-05 08:03:05.556036,5,Bachelor,2,60230,40,24,7,12,3,4,42,0,4.73,False
50162,Sales,Female,35,Manager,2017-05-25 08:03:05.556036,11,Bachelor,5,111326,38,9,39,5,3,27,24,4,2.78,False
50163,IT,Male,45,Developer,2023-10-04 08:03:05.556036,18,High School,5,79312,35,17,36,7,3,20,42,2,3.57,False
50164,Sales,Male,33,Technician,2024-03-24 08:03:05.556036,6,High School,3,26681,50,7,15,12,1,28,25,3,4.44,False
50165,Engineering,Male,44,Technician,2023-10-17 08:03:05.556036,17,High School,4,28682,48,11,22,1,1,20,32,1,1.76,False
50166,Operations,Male,32,Specialist,2016-08-11 08:03:05.556036,4,Bachelor,2,50369,37,11,7,11,2,23,70,2,1.73,False
50167,IT,Male,44,Engineer,2014-11-09 08:03:05.556036,12,High School,4,70470,35,15,23,2,3,23,59,4,1.66,False
50168,Legal,Male,37,Manager,2017-08-31 08:03:05.556036,13,Bachelor,4,94547,54,10,26,3,2,26,71,3,1.58,False
50169,Engineering,Male,36,Analyst,2016-06-25 08:03:05.556036,10,Bachelor,3,44876,30,22,12,12,0,27,47,0,4.09,False
50170,Sales,Female,26,Analyst,2016-02-09 08:03:05.556036,1,Bachelor,1,17028,31,9,1,0,2,5,36,0,2.26,True
50171,HR,Female,44,Specialist,2023-06-21 08:03:05.556036,7,Master,2,50994,49,9,12,12,2,27,24,1,1.4,True
50172,Legal,Female,24,Engineer,2014-09-12 08:03:05.556036,4,Bachelor,1,38165,26,16,2,1,2,16,84,1,3.37,False
50173,Legal,Male,25,Developer,2019-11-25 08:03:05.556036,2,High School,2,50415,47,15,4,7,0,18,89,0,3.42,False
50174,Customer Support,Male,35,Consultant,2019-11-27 08:03:05.556036,3,High School,3,66386,31,17,17,0,2,22,18,1,2.76,False
50175,Customer Support,Female,38,Analyst,2021-09-20 08:03:05.556036,3,Bachelor,4,61575,42,19,31,7,4,21,35,2,2.53,False
50176,Operations,Male,20,Analyst,2022-12-23 08:03:05.556036,5,Bachelor,1,20820,46,23,4,1,1,3,28,1,3.01,False
50177,IT,Male,26,Manager,2021-08-02 08:03:05.556036,4,High School,2,63181,38,14,9,2,2,26,80,1,4.79,False
50178,HR,Female,51,Consultant,2021-09-02 08:03:05.556036,18,Bachelor,5,99328,59,5,32,14,2,15,30,2,2.86,False
50179,Legal,Male,41,Analyst,2016-05-02 08:03:05.556036,7,Bachelor,5,71129,45,19,33,10,2,5,10,3,1.33,False
50180,Marketing,Other,19,Technician,2017-07-22 08:03:05.556036,6,High School,1,15076,44,13,4,11,0,8,73,0,4.57,False
